Timestamp	Board	ChangeType	Name
2022-07-10T18:51:45.939+00:00	mainboard	add	Kroxa, Titan of Death's Hunger
2022-07-10T18:51:45.939+00:00	mainboard	add	Uro, Titan of Nature's Wrath
2022-07-10T18:51:45.939+00:00	mainboard	add	Elspeth, Knight-Errant
2022-07-10T18:51:45.939+00:00	mainboard	add	Cultivate
2022-07-10T18:51:45.939+00:00	mainboard	add	Elder Gargaroth
2022-07-10T18:51:45.939+00:00	mainboard	add	Elder Gargaroth
2022-07-10T18:51:45.939+00:00	mainboard	add	Thieving Skydiver
2022-07-10T18:51:45.939+00:00	mainboard	add	Bloodchief's Thirst
2022-07-10T18:51:45.939+00:00	mainboard	add	Hexdrinker
2022-07-10T18:51:45.939+00:00	mainboard	add	Omnath, Locus of Creation
2022-07-10T18:51:45.939+00:00	mainboard	add	Gilded Lotus
2022-07-10T18:51:45.939+00:00	mainboard	add	Goldspan Dragon
2022-07-10T18:51:45.939+00:00	mainboard	add	Elite Spellbinder
2022-07-10T18:51:45.939+00:00	mainboard	add	Palace Jailer
2022-07-10T18:51:45.939+00:00	mainboard	add	Liliana, the Last Hope
2022-07-10T18:51:45.939+00:00	mainboard	add	Archon of Cruelty
2022-07-10T18:51:45.939+00:00	mainboard	add	Ragavan, Nimble Pilferer
2022-07-10T18:51:45.939+00:00	mainboard	add	Unholy Heat
2022-07-10T18:51:45.939+00:00	mainboard	add	Dragon's Rage Channeler
2022-07-10T18:51:45.939+00:00	mainboard	add	Ignoble Hierarch
2022-07-10T18:51:45.939+00:00	mainboard	add	Expressive Iteration
2022-07-10T18:51:45.939+00:00	mainboard	add	Vraska, Golgari Queen
2022-07-10T18:51:45.939+00:00	mainboard	add	Urza's Saga
2022-07-10T18:51:45.939+00:00	mainboard	add	Karmic Guide
2022-07-10T18:51:45.939+00:00	mainboard	add	Laelia, the Blade Reforged
2022-07-10T18:51:45.939+00:00	mainboard	add	Augur of Autumn
2022-07-10T18:51:45.939+00:00	mainboard	add	Birthing Pod
2022-07-10T18:51:45.939+00:00	mainboard	add	Niv-Mizzet Reborn
2022-07-10T18:51:45.939+00:00	mainboard	add	Esper Sentinel
2022-07-10T18:51:45.939+00:00	mainboard	add	Lion Sash
2022-07-10T18:51:45.939+00:00	mainboard	add	Ephemerate
2022-07-10T18:51:45.939+00:00	mainboard	add	The Wandering Emperor
2022-07-10T18:51:45.939+00:00	mainboard	add	Murktide Regent
2022-07-10T18:51:45.939+00:00	mainboard	add	Murktide Regent
2022-07-10T18:51:45.939+00:00	mainboard	add	Sedgemoor Witch
2022-07-10T18:51:45.939+00:00	mainboard	add	Dauthi Voidwalker
2022-07-10T18:51:45.939+00:00	mainboard	add	Braids, Cabal Minion
2022-07-10T18:51:45.939+00:00	mainboard	add	Braids, Cabal Minion
2022-07-10T18:51:45.939+00:00	mainboard	add	Bonecrusher Giant
2022-07-10T18:51:45.939+00:00	mainboard	add	Goblin Bombardment
2022-07-10T18:51:45.939+00:00	mainboard	add	Fable of the Mirror-Breaker
2022-07-10T18:51:45.939+00:00	mainboard	add	Red Elemental Blast
2022-07-10T18:51:45.939+00:00	mainboard	add	Utopia Sprawl
2022-07-10T18:51:45.939+00:00	mainboard	add	Crop Rotation
2022-07-10T18:51:45.939+00:00	mainboard	add	Hornet Queen
2022-07-10T18:51:45.939+00:00	mainboard	add	Pest Infestation
2022-07-10T18:51:45.939+00:00	mainboard	add	Life from the Loam
2022-07-10T18:51:45.939+00:00	mainboard	add	Lurrus of the Dream-Den
2022-07-10T18:51:45.939+00:00	mainboard	add	Escape to the Wilds
2022-07-10T18:51:45.939+00:00	mainboard	add	Dark Depths
2022-07-10T18:51:45.939+00:00	mainboard	add	Thespian's Stage
2022-07-10T18:51:45.939+00:00	mainboard	add	Horizon Canopy
2022-07-10T18:51:45.939+00:00	mainboard	add	Silent Clearing
2022-07-10T18:51:45.939+00:00	mainboard	add	Nurturing Peatland
2022-07-10T18:51:45.939+00:00	mainboard	add	Waterlogged Grove
2022-07-10T18:51:45.939+00:00	mainboard	add	Fiery Islet
2022-07-10T18:51:45.939+00:00	mainboard	add	Sunbaked Canyon
2022-07-10T18:51:45.939+00:00	mainboard	add	Oblivion Ring
2022-07-10T18:51:45.939+00:00	mainboard	add	Bone Shards
2022-07-10T18:51:45.939+00:00	mainboard	add	Corpse Dance
2022-07-10T18:51:45.939+00:00	mainboard	add	Exploration
2022-07-10T18:51:45.939+00:00	mainboard	add	Dryad of the Ilysian Grove
2022-07-10T18:51:45.939+00:00	mainboard	add	Unlicensed Hearse
2022-07-10T18:51:45.939+00:00	mainboard	add	Kaito Shizuki
2022-07-10T18:51:45.939+00:00	mainboard	add	General Ferrous Rokiric
2022-07-10T18:51:45.939+00:00	mainboard	add	Spara's Headquarters
2022-07-10T18:51:45.939+00:00	mainboard	add	Xander's Lounge
2022-07-10T18:51:45.939+00:00	mainboard	add	Ketria Triome
2022-07-10T18:51:45.939+00:00	mainboard	add	Raugrin Triome
2022-07-10T18:51:45.939+00:00	mainboard	add	Zagoth Triome
2022-07-10T18:51:45.939+00:00	mainboard	add	Indatha Triome
2022-07-10T18:51:45.939+00:00	mainboard	add	Final Fortune
2022-07-10T18:51:45.939+00:00	mainboard	add	Lingering Souls
2022-07-10T18:51:45.939+00:00	mainboard	add	Wheel of Fortune
2022-07-10T18:51:45.939+00:00	mainboard	add	Kogla, the Titan Ape
2022-07-10T18:51:45.939+00:00	mainboard	add	Damn
2022-07-10T18:51:45.939+00:00	mainboard	add	Unburial Rites
2022-07-10T18:51:45.939+00:00	mainboard	add	Delver of Secrets
2022-07-10T18:51:45.939+00:00	mainboard	add	Thing in the Ice
2022-07-10T18:51:45.939+00:00	mainboard	add	Thassa's Oracle
2022-07-10T18:51:45.939+00:00	mainboard	add	Suspicious Stowaway
2022-07-10T18:51:45.939+00:00	mainboard	add	Compulsive Research
2022-07-10T18:51:45.939+00:00	mainboard	add	Gifts Ungiven
2022-07-10T18:51:45.939+00:00	mainboard	add	The Mirari Conjecture
2022-07-10T18:51:45.939+00:00	mainboard	add	Shark Typhoon
2022-07-10T18:51:45.939+00:00	mainboard	add	Shark Typhoon
2022-07-10T18:51:45.939+00:00	mainboard	add	Temporal Manipulation
2022-07-10T18:51:45.939+00:00	mainboard	add	Thassa's Oracle
2022-07-10T18:51:45.939+00:00	mainboard	add	Assassin's Trophy
2022-07-10T18:51:45.939+00:00	mainboard	add	Soulherder
2022-07-10T18:51:45.939+00:00	mainboard	add	Usher of the Fallen
2022-07-10T18:51:45.939+00:00	mainboard	add	Intrepid Adversary
2022-07-10T18:51:45.939+00:00	mainboard	add	Golos, Tireless Pilgrim
2022-07-10T18:51:45.939+00:00	mainboard	add	Raging Ravine
2022-07-10T18:51:45.939+00:00	mainboard	add	Faerie Artisans
2022-07-10T18:51:45.939+00:00	mainboard	add	Expansion // Explosion
2022-07-10T18:51:45.939+00:00	mainboard	add	Leonin Relic-Warder
2022-07-10T18:51:45.939+00:00	mainboard	add	Leonin Relic-Warder
2022-07-10T18:51:45.939+00:00	mainboard	add	Spellseeker
2022-07-10T18:51:45.939+00:00	mainboard	add	Timetwister
2022-07-10T18:51:45.939+00:00	mainboard	add	Temporary Lockdown
2022-07-10T18:51:45.939+00:00	mainboard	add	Temporary Lockdown
